Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,50,822,0.0,0.021,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,True,False
1,182.92596519,0,0.0,27,768,0.0253,0.054,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,2,13,0.0,0.1,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,False,False
6,126.64397952,0,0.0,21,688,0.0151,0.033,3.3,0.0,May,2,2,2,4,Returning_Visitor,True,True
0,0.0,0,0.0,3,54,0.0,0.067,0.0,0.0,Nov,1,2,4,1,Returning_Visitor,True,False
0,0.0,0,0.0,12,883,0.0481,0.059,19.5,0.0,Oct,3,2,3,4,Returning_Visitor,False,True
0,0.0,0,0.0,59,1761,0.0,0.007,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,34,707,0.0056,0.023,0.0,0.0,Nov,4,1,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,15,387,0.0252,0.047,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
2,141.34281501,7,631.71483336,114,14131,0.0075,0.023,6.9,0.0,Nov,2,6,1,2,Returning_Visitor,True,True
0,0.0,0,0.0,7,219,0.0,0.019,0.0,0.0,Nov,3,2,7,10,Returning_Visitor,True,False
0,0.0,0,0.0,70,3349,0.0044,0.016,0.0,0.0,Nov,1,1,9,10,Returning_Visitor,False,False
12,233.46248532,0,0.0,76,610,0.0,0.004,3.8,0.0,May,2,2,2,4,Returning_Visitor,False,False
3,86.63212174,0,0.0,76,1544,0.007,0.014,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,71,0.0,0.05,0.0,0.0,Oct,1,1,4,1,Returning_Visitor,True,False
22,208.1469228,6,1520.61927109,192,6867,0.0024,0.017,9.7,0.0,Nov,2,2,1,3,Returning_Visitor,True,True
0,0.0,0,0.0,2,0,0.2,0.2,0.0,0.0,Aug,2,4,2,1,Returning_Visitor,False,False
1,5.1990185,0,0.0,1,55,0.0,0.068,0.0,0.0,Sep,2,2,1,13,Returning_Visitor,False,False
2,39.99839158,1,248.5192341,56,1469,0.004,0.004,72.4,0.0,Mar,2,5,1,9,Returning_Visitor,True,True
5,53.46078388,0,0.0,54,4761,0.0108,0.019,11.7,0.0,Nov,1,2,7,1,Returning_Visitor,True,True
0,0.0,0,0.0,14,236,0.0,0.015,52.2,0.0,Nov,3,2,9,6,Returning_Visitor,False,True
1,112.68366143,0,0.0,19,4124,0.0,0.014,18.2,0.0,May,3,2,4,11,Returning_Visitor,True,True
0,0.0,0,0.0,13,423,0.0269,0.065,0.0,0.0,Dec,2,4,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,14,1327,0.0447,0.071,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,False
2,115.30730343,0,0.0,49,2581,0.0069,0.022,0.0,0.0,Dec,2,2,6,6,Returning_Visitor,True,False
0,0.0,0,0.0,17,791,0.033,0.043,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
0,0.0,1,0.0,53,3370,0.0,0.007,33.5,0.0,Nov,2,5,2,2,Returning_Visitor,False,True
1,4.07669903,0,0.0,3,12,0.0742,0.133,0.0,0.0,Jul,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,669,0.0,0.017,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
7,242.04441739,3,330.47194061,282,7766,0.0038,0.016,0.0,0.0,Sep,2,1,3,2,Returning_Visitor,False,False
4,137.06645282,0,0.0,62,2193,0.0145,0.014,0.0,0.0,Oct,1,1,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,10,238,0.0355,0.053,0.0,1.0,May,1,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,4,10,0.0,0.1,0.0,0.6,May,2,2,5,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
1,0.0,0,0.0,24,660,0.0,0.018,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
3,26.5563248,0,0.0,7,339,0.0629,0.085,0.0,0.8,May,3,2,2,13,Returning_Visitor,False,False
0,0.0,0,0.0,13,194,0.0708,0.113,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,14,1124,0.0,0.004,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,31,654,0.0095,0.042,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
1,120.77078211,0,0.0,2,29,0.0,0.05,0.0,0.0,May,2,2,2,2,Returning_Visitor,False,False
1,10.12274952,0,0.0,19,383,0.035,0.07,0.0,0.0,June,1,2,1,1,Returning_Visitor,False,False
2,21.69058439,2,9.8323014,34,531,0.0044,0.007,10.1,0.0,Dec,2,2,1,10,Returning_Visitor,True,True
7,264.08547819,3,302.05804569,28,766,0.0225,0.053,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,5,157,0.0,0.05,0.0,0.0,Mar,1,8,8,2,New_Visitor,False,False
2,59.02744198,0,0.0,24,822,0.0,0.018,35.7,0.0,May,3,2,3,2,Returning_Visitor,False,True
10,406.52248209,0,0.0,36,1069,0.0044,0.004,0.0,0.0,Aug,2,2,3,1,Returning_Visitor,False,False
3,75.02389498,0,0.0,25,2054,0.018,0.039,5.8,1.0,May,3,2,4,1,Returning_Visitor,True,False
2,31.68127933,0,0.0,10,652,0.0,0.005,0.0,0.0,Oct,1,1,1,2,New_Visitor,False,False
5,58.12768713,0,0.0,13,850,0.0,0.007,0.0,0.0,Mar,1,1,1,8,New_Visitor,False,False
3,56.85272404,3,87.12374623,13,167,0.0,0.003,0.0,0.2,May,3,3,3,3,Returning_Visitor,False,False
2,29.68524385,7,323.88257671,136,6706,0.0053,0.024,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,20,304,0.0035,0.027,0.0,0.0,Mar,2,2,1,6,Returning_Visitor,False,False
1,20.90807935,0,0.0,21,1646,0.0,0.012,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,199,0.051,0.079,0.0,0.0,May,1,2,1,4,Returning_Visitor,False,False
0,0.0,2,241.26074664,14,102,0.0305,0.039,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,111,0.0,0.067,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
6,130.21616146,0,0.0,11,634,0.0,0.01,0.0,0.0,Sep,3,2,2,2,New_Visitor,True,False
0,0.0,0,0.0,7,1166,0.0,0.033,0.0,0.8,May,2,2,1,6,Returning_Visitor,False,False
4,77.25107659,0,0.0,35,1387,0.0061,0.028,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,True
0,0.0,5,68.26110731,35,1473,0.0085,0.028,0.0,0.0,Nov,1,1,6,3,Returning_Visitor,False,False
4,81.64931587,0,0.0,22,1286,0.0,0.006,0.0,0.0,May,2,2,1,4,New_Visitor,True,False
21,462.79679828,0,0.0,29,1165,0.0094,0.03,0.0,0.0,Nov,7,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,18,0.0,0.067,0.0,0.8,Feb,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,20,125,0.0,0.025,0.0,0.0,Aug,1,8,1,1,Returning_Visitor,False,False
1,25.10726629,0,0.0,2,19,0.0,0.025,0.0,0.0,May,2,5,4,5,New_Visitor,True,False
0,0.0,0,0.0,1,17,0.0,0.05,0.0,0.0,May,1,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,26,1182,0.0239,0.038,0.0,0.0,Aug,2,2,1,13,Returning_Visitor,False,False
7,50.15365412,0,0.0,7,84,0.0466,0.107,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,True,False
20,692.01303831,1,66.41149912,416,17334,0.0113,0.015,4.3,0.0,Dec,2,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,3,366,0.0733,0.067,0.0,0.6,Feb,1,1,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,17,1020,0.0125,0.025,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,84,0.0343,0.1,0.0,0.0,May,3,2,3,1,Returning_Visitor,False,False
2,146.26043269,0,0.0,60,1143,0.0078,0.022,0.0,0.0,Nov,3,2,2,11,Returning_Visitor,False,False
0,0.0,0,0.0,16,219,0.01,0.029,54.9,0.0,May,1,1,8,2,Returning_Visitor,False,True
15,350.13033614,3,854.07072958,334,15751,0.0043,0.017,21.8,0.0,Oct,2,2,1,3,Returning_Visitor,True,True
1,35.34839331,0,0.0,26,2085,0.0,0.025,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,True,False
0,0.0,0,0.0,20,939,0.0,0.007,0.0,0.0,May,3,2,2,4,New_Visitor,False,False
0,0.0,0,0.0,7,76,0.1,0.119,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,20,695,0.0,0.006,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False
1,11.75741986,0,0.0,13,651,0.0643,0.095,0.0,0.2,May,1,1,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,6,0.1415,0.18,0.0,0.6,May,3,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,9,166,0.0,0.022,0.0,0.0,May,4,1,1,15,Returning_Visitor,False,False
0,0.0,0,0.0,54,821,0.0,0.008,0.0,0.0,Dec,1,1,1,9,New_Visitor,False,False
0,0.0,0,0.0,9,173,0.0,0.014,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,22,1097,0.0,0.007,0.0,0.0,Nov,2,4,6,1,Returning_Visitor,False,False
5,145.8375479,0,0.0,17,206,0.0,0.019,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,11,995,0.0187,0.046,0.0,0.6,May,3,2,2,13,Returning_Visitor,False,False
1,59.37134374,0,0.0,14,540,0.0,0.019,13.3,0.0,May,2,2,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,5,429,0.0,0.007,33.8,0.0,May,2,2,3,1,Returning_Visitor,False,True
0,0.0,0,0.0,2,62,0.0,0.04,0.0,0.0,May,1,1,3,3,Returning_Visitor,True,False
0,0.0,0,0.0,17,277,0.0,0.014,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
12,93.86441226,1,114.95555349,32,2299,0.0,0.029,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,False,False
10,484.39145553,1,85.25215249,21,815,0.0,0.015,8.5,0.0,Jul,2,2,1,2,Returning_Visitor,False,True
4,153.70915266,0,0.0,46,803,0.0372,0.04,0.0,0.0,Dec,3,2,1,20,Returning_Visitor,True,False
2,18.70678234,0,0.0,44,5682,0.0052,0.012,2.7,0.0,Nov,1,1,4,1,Returning_Visitor,False,True
0,0.0,0,0.0,6,355,0.0201,0.036,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
5,436.96744152,0,0.0,22,848,0.0,0.012,0.0,0.0,Dec,8,5,3,8,New_Visitor,False,True
9,204.78560926,1,0.0,33,312,0.0,0.013,9.6,0.0,May,2,2,1,2,Returning_Visitor,False,False
6,195.54634799,0,0.0,62,1871,0.0053,0.015,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,True,True
0,0.0,0,0.0,5,58,0.0408,0.076,0.0,0.0,Dec,2,2,6,13,Returning_Visitor,False,False
0,0.0,0,0.0,21,1293,0.0,0.033,0.0,0.0,Nov,3,2,1,8,Returning_Visitor,False,True
3,203.26114895,0,0.0,7,310,0.0228,0.04,0.0,0.0,Dec,2,2,1,6,Returning_Visitor,False,False
1,41.13884404,2,13.6197706,26,927,0.0,0.035,0.0,0.0,Nov,2,2,1,20,Returning_Visitor,True,False
6,144.92164838,5,269.49282728,39,1540,0.0,0.015,0.0,0.0,Mar,2,2,7,2,New_Visitor,False,True
2,82.10383535,0,0.0,52,926,0.0045,0.029,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
2,92.51161751,0,0.0,12,896,0.0187,0.043,0.0,0.0,Aug,3,2,4,2,Returning_Visitor,True,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Dec,2,2,8,1,Returning_Visitor,False,False
21,151.89759761,0,0.0,39,2290,0.0,0.018,14.6,0.0,Mar,2,10,7,2,Returning_Visitor,False,False
2,150.88662452,0,0.0,10,889,0.0,0.016,0.0,0.0,June,3,2,4,3,Returning_Visitor,True,False
1,23.42196542,1,893.13892639,4,99,0.0,0.067,0.0,0.0,Nov,3,2,3,2,New_Visitor,False,False
4,37.40654887,0,0.0,40,1281,0.0041,0.012,18.3,0.0,Dec,2,4,2,2,Returning_Visitor,False,True
6,97.15176364,0,0.0,8,907,0.0,0.019,0.0,0.0,May,3,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,2,49,0.0,0.15,0.0,0.0,Dec,2,5,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,37,461,0.0137,0.009,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,False,False
7,61.15667221,0,0.0,75,2273,0.0023,0.015,0.0,0.0,Dec,2,5,1,2,Returning_Visitor,False,False
3,101.01644089,1,59.23156502,135,7734,0.0016,0.011,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
6,387.54792194,0,0.0,32,807,0.006,0.026,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,True,False
10,161.5707111,12,36.11368645,58,1524,0.0156,0.049,10.4,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
17,156.74050651,1,0.0,29,1343,0.0065,0.017,41.3,0.0,Dec,3,2,3,10,Returning_Visitor,False,False
1,9.87663212,0,0.0,15,941,0.0,0.015,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,False
1,22.72639718,1,0.0,15,245,0.0149,0.017,0.0,0.0,Nov,4,1,1,2,Returning_Visitor,True,True
6,756.77490253,0,0.0,40,2665,0.0138,0.03,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,190,0.0,0.024,0.0,0.0,Nov,3,5,4,2,New_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.6,Feb,1,1,1,3,Returning_Visitor,False,False
4,188.22277167,3,224.7610661,137,4763,0.0027,0.016,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,3,46,0.072,0.016,0.0,0.4,May,1,1,1,4,Returning_Visitor,False,False
5,76.236108,0,0.0,26,507,0.0,0.011,0.0,0.0,May,2,2,2,2,New_Visitor,True,False
8,110.49158371,0,0.0,23,1983,0.0,0.007,27.6,0.0,Dec,2,2,9,2,New_Visitor,False,True
5,93.1790413,0,0.0,26,845,0.0091,0.018,32.3,0.0,Nov,2,2,1,3,Returning_Visitor,False,True
0,0.0,0,0.0,11,414,0.0,0.044,0.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,33,564,0.0147,0.059,0.0,0.0,Dec,1,8,1,1,Returning_Visitor,False,False
2,312.14626158,5,208.77612578,9,828,0.0,0.033,0.0,0.0,Oct,4,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,25,1330,0.0212,0.069,0.0,1.0,May,3,2,1,3,Returning_Visitor,True,False
2,157.06552809,1,9.28467637,33,1783,0.0381,0.068,0.0,0.0,May,2,2,5,11,Returning_Visitor,True,False
2,16.74640847,1,24.37806233,24,802,0.0091,0.013,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,27,1032,0.0,0.018,0.0,0.0,Mar,3,3,3,2,Returning_Visitor,False,False
0,0.0,1,4.22002014,23,898,0.0,0.008,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
4,243.51878553,2,31.10577755,18,812,0.0078,0.025,1.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,True
1,77.00819679,0,0.0,30,2635,0.0043,0.034,15.1,0.0,Mar,2,5,1,1,Returning_Visitor,False,True
0,0.0,0,0.0,41,5652,0.0167,0.03,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,True,False
3,60.99636382,0,0.0,42,841,0.0155,0.026,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,3,58,0.0,0.05,0.0,0.0,Jul,2,6,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,3,38,0.0,0.085,0.0,0.8,May,2,2,9,5,Returning_Visitor,False,False
0,0.0,0,0.0,4,0,0.2,0.2,0.0,0.0,Nov,3,2,6,13,Returning_Visitor,False,False
0,0.0,0,0.0,10,700,0.0,0.014,0.0,0.0,Jul,2,2,7,20,Returning_Visitor,False,False
4,138.49942763,0,0.0,3,153,0.0729,0.081,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
1,96.12195074,3,169.52472518,27,781,0.0143,0.038,8.1,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,8,60,0.0709,0.133,0.0,0.0,Dec,3,2,4,2,Returning_Visitor,True,False
0,0.0,0,0.0,9,300,0.0429,0.072,0.0,0.6,May,3,2,3,13,Returning_Visitor,False,False
5,129.82460617,0,0.0,29,1590,0.0159,0.017,0.0,0.6,May,3,2,3,4,Returning_Visitor,False,True
1,25.33326497,0,0.0,25,554,0.0084,0.013,0.0,0.0,May,2,2,2,3,Returning_Visitor,False,False
1,18.35036284,0,0.0,61,2349,0.0115,0.013,2.7,0.0,Nov,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,494,0.0,0.049,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,18,230,0.0122,0.043,0.0,0.0,Dec,2,5,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,46,1584,0.0253,0.054,0.0,1.0,May,1,1,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,32,1962,0.0167,0.026,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
5,395.48917498,4,173.90777029,39,2105,0.0073,0.008,46.6,0.0,Nov,3,2,5,1,Returning_Visitor,False,False
2,250.40408944,0,0.0,56,926,0.0057,0.018,0.0,0.0,Jul,2,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,115,0.0,0.038,0.0,0.8,May,2,5,7,2,Returning_Visitor,False,False
4,613.03141782,0,0.0,81,1763,0.0071,0.007,18.7,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
1,13.52866165,0,0.0,8,61,0.0,0.02,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False
2,59.91008642,0,0.0,20,840,0.0,0.027,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,13,428,0.0167,0.087,0.0,0.0,May,2,5,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,88,0.1086,0.1,0.0,0.0,Nov,2,3,9,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,False
3,92.71247645,0,0.0,13,762,0.0,0.011,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
3,124.49441679,2,251.4822798,14,871,0.0,0.006,11.1,0.0,Mar,1,2,1,1,Returning_Visitor,True,True
0,0.0,0,0.0,6,56,0.0973,0.139,0.0,0.0,Nov,2,4,1,10,Returning_Visitor,False,False
5,273.92639054,0,0.0,8,133,0.0,0.04,0.0,0.6,May,2,5,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.6,May,3,2,4,3,Returning_Visitor,False,False
0,0.0,0,0.0,39,1094,0.0,0.004,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
8,969.88481223,3,63.74507919,29,1037,0.0,0.008,46.6,0.0,Nov,3,2,1,3,Returning_Visitor,False,True
2,30.11017899,0,0.0,13,262,0.0167,0.02,0.0,0.0,Oct,2,5,1,2,New_Visitor,False,False
0,0.0,0,0.0,11,1029,0.0304,0.042,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
2,143.17226907,0,0.0,14,267,0.0,0.013,29.7,0.0,Nov,2,2,2,6,Returning_Visitor,False,True
0,0.0,0,0.0,7,214,0.0,0.05,17.5,0.0,Dec,2,2,6,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,May,3,2,3,3,Returning_Visitor,False,False
0,0.0,1,108.09785996,10,324,0.0,0.008,0.0,0.0,May,1,1,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,47,3158,0.0056,0.028,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,True
2,23.70813578,3,391.59029982,2,36,0.0,0.025,0.0,0.2,May,1,1,3,2,New_Visitor,False,False
0,0.0,0,0.0,18,704,0.0,0.004,0.0,0.0,Nov,2,4,4,2,Returning_Visitor,False,False
5,64.64330803,2,9.45028516,19,819,0.0,0.003,0.0,0.0,Nov,2,10,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Oct,2,4,2,3,New_Visitor,False,False
0,0.0,0,0.0,10,394,0.0101,0.017,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Sep,3,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,43,6649,0.0071,0.029,0.0,0.0,Nov,2,2,2,10,Returning_Visitor,False,False
3,47.47145968,0,0.0,40,1973,0.0,0.036,9.2,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
8,1982.22423511,1,70.76924352,22,2146,0.0,0.016,0.0,0.0,Dec,2,5,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,18,229,0.0,0.014,0.0,0.8,May,1,1,3,1,Returning_Visitor,False,False
10,296.54656904,0,0.0,95,2642,0.0024,0.006,2.1,0.0,Nov,3,2,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Sep,2,10,2,3,New_Visitor,False,False
0,0.0,0,0.0,20,203,0.0,0.015,0.0,0.0,May,2,10,2,4,Returning_Visitor,False,False
7,199.08449082,2,20.74089395,20,927,0.0075,0.039,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
20,702.2511745,1,127.96718206,78,4141,0.001,0.006,0.0,0.0,May,1,1,1,15,Returning_Visitor,False,False
7,103.79748617,0,0.0,26,779,0.0125,0.018,15.2,0.0,Dec,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,93,0.1055,0.125,0.0,0.0,May,3,2,2,13,Returning_Visitor,False,False
4,410.89183129,6,366.42939186,17,772,0.017,0.035,24.8,0.0,Oct,1,1,3,2,Returning_Visitor,False,True
16,161.80450232,3,748.23807596,98,2295,0.0103,0.03,1.7,0.0,Sep,2,2,1,2,Returning_Visitor,True,False
4,224.84564981,2,43.52445611,23,3493,0.0,0.011,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
9,180.4119352,0,0.0,170,5314,0.0029,0.001,0.7,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,0,0.0,0.1,0.0,0.0,Jul,2,4,6,3,Returning_Visitor,False,False
22,318.04756677,2,27.1976619,24,815,0.0,0.018,28.3,0.0,May,2,5,1,2,Returning_Visitor,False,False
5,47.74301116,0,0.0,127,6186,0.0015,0.013,6.8,0.8,May,2,2,3,4,Returning_Visitor,False,True
0,0.0,0,0.0,5,37,0.0,0.04,0.0,0.0,Mar,3,2,7,3,Returning_Visitor,False,False
1,0.0,2,80.85503423,45,1933,0.0,0.012,7.1,0.0,Mar,1,1,1,10,Returning_Visitor,False,False
3,42.76507607,0,0.0,10,244,0.0183,0.046,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,30,1942,0.0167,0.036,0.0,0.0,May,3,2,2,3,Returning_Visitor,True,False
0,0.0,0,0.0,10,416,0.051,0.028,0.0,1.0,May,1,1,7,4,Returning_Visitor,True,False
11,183.11680323,0,0.0,87,4054,0.0009,0.013,8.1,0.6,May,2,2,7,8,Returning_Visitor,False,True
2,104.75844367,0,0.0,15,199,0.0402,0.05,0.0,0.0,Sep,3,2,1,2,Returning_Visitor,False,False
11,295.70866859,4,868.60810028,186,6338,0.0039,0.012,0.2,0.0,May,4,1,2,10,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Feb,3,2,9,3,Returning_Visitor,False,False
6,295.10972295,0,0.0,62,1832,0.0023,0.009,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,True
1,12.29066825,0,0.0,8,173,0.0,0.015,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,False
4,275.74706177,2,37.29371462,16,92,0.0,0.025,0.0,0.0,Sep,3,2,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,8,125,0.0264,0.06,0.0,0.0,May,2,2,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,29,1803,0.0,0.022,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,109,0.0756,0.129,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,2,90,0.0,0.1,0.0,0.4,May,2,2,2,6,Returning_Visitor,False,False
4,38.41030606,0,0.0,4,110,0.0271,0.084,21.3,0.0,Aug,3,2,6,1,Returning_Visitor,False,True
0,0.0,0,0.0,15,371,0.0401,0.05,0.0,0.0,Mar,2,4,4,10,Returning_Visitor,False,False
4,67.9970265,0,0.0,25,1559,0.0254,0.047,0.0,0.0,Dec,2,5,9,3,Returning_Visitor,False,False
4,214.08491371,0,0.0,25,640,0.0,0.003,0.0,0.0,Sep,2,6,9,4,New_Visitor,True,False
0,0.0,0,0.0,3,253,0.0292,0.056,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,True,False
4,87.14419464,0,0.0,31,1306,0.0,0.006,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Nov,2,2,5,5,Returning_Visitor,False,False
10,163.44958615,0,0.0,22,1477,0.0032,0.042,41.1,0.0,Dec,2,10,4,1,Returning_Visitor,True,False
3,6.49781466,0,0.0,2,66,0.1435,0.18,0.0,0.0,May,3,2,3,13,Returning_Visitor,False,False
12,227.57160053,0,0.0,50,1285,0.0,0.009,0.0,0.0,Aug,2,4,2,1,New_Visitor,False,False
0,0.0,0,0.0,5,66,0.0,0.05,0.0,0.0,May,2,2,7,1,Returning_Visitor,False,False
2,20.06030801,2,56.8214622,12,365,0.0118,0.044,0.0,0.0,Jul,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,41,397,0.0,0.015,0.0,0.0,Jul,2,5,4,4,New_Visitor,True,False
0,0.0,0,0.0,10,170,0.0269,0.071,0.0,0.8,May,1,2,6,4,Returning_Visitor,False,False
11,298.18750451,0,0.0,88,1893,0.0311,0.048,9.0,0.0,Sep,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,8,111,0.0455,0.085,0.0,0.0,Nov,4,1,9,2,Returning_Visitor,True,False
4,219.06975145,0,0.0,8,161,0.0,0.014,0.0,0.0,Oct,3,2,3,2,New_Visitor,True,False
5,641.07800203,0,0.0,13,2660,0.0101,0.028,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
